;id;Target;total_score;age_score;sex_score
3577;409;0;0.0;0.95;0.1
3578;4222;0;0.2;0.05;0.0
3579;46;1;0.7;0.6;0.6
3580;2184;0;0.9;0.85;0.3
3581;1670;0;0.4;0.8;0.15
3582;1548;1;0.95;0.3;0.5
3583;1012;1;0.85;0.5;0.6
3584;670;0;0.95;0.9;0.4
3585;487;0;0.55;0.15;0.45
3586;2628;0;0.7;0.1;0.15
3587;2980;0;0.0;0.1;0.05
3588;4777;0;0.0;0.1;0.15
3589;2220;0;0.55;0.05;0.6
3590;823;1;0.7;0.9;0.7
3591;3951;0;0.7;0.65;0.6
3592;1299;0;0.95;0.95;0.7
3593;3068;0;0.15;0.0;0.6
3594;2723;0;0.0;0.4;0.55
3595;2164;0;0.4;0.3;0.1
3596;3876;0;0.0;0.35;0.75
3597;4487;1;0.9;0.35;0.85
3598;1825;0;0.0;0.0;0.6
3599;1065;0;0.55;0.0;0.8
3600;2166;0;0.0;0.05;0.2
3601;2363;0;0.5;0.35;0.05
3602;3272;0;0.3;0.4;0.0
3603;1759;0;0.45;0.15;0.75
3604;712;0;0.0;0.2;0.4
3605;4504;0;0.7;0.5;0.9
3606;4312;0;0.3;0.4;0.85
3607;1453;0;0.3;0.05;0.15
3608;3909;0;0.2;0.25;0.35
3609;2442;0;0.3;0.3;0.45
3610;865;0;0.6;0.05;0.95
3611;2324;0;0.55;0.0;0.6
3612;2643;0;0.3;0.9;0.45
3613;2210;1;0.45;0.9;0.75
3614;3736;0;0.7;0.55;0.0
3615;4740;0;0.5;0.8;0.1
3616;4208;0;0.9;0.85;0.5
3617;2639;0;0.0;0.35;0.05
3618;514;0;0.4;0.4;0.1
3619;2362;0;0.0;0.55;0.2
3620;4604;1;0.85;0.7;0.65
3621;998;0;0.0;0.95;0.05
3622;4026;0;0.0;0.2;0.4
3623;1235;0;0.0;0.0;0.4
3624;1347;0;0.3;0.3;0.0
3625;1873;0;0.45;0.6;0.95
3626;2763;0;0.0;0.05;0.75
3627;2182;0;0.3;0.35;0.65
3628;4986;0;0.0;0.2;0.6
3629;723;0;0.4;0.25;0.9
3630;3046;0;0.6;0.6;0.7
3631;1822;0;0.15;0.6;0.15
3632;303;0;0.0;0.25;0.45
3633;146;0;0.7;0.75;0.6
3634;1037;0;0.15;0.35;0.15
3635;3580;1;0.6;0.65;0.85
3636;1078;0;0.8;0.4;0.3
3637;2472;0;0.55;0.25;0.75
3638;1657;0;0.85;0.9;0.75
3639;1703;1;0.0;0.1;0.45
3640;3417;1;0.9;0.25;0.2
3641;4698;0;0.15;0.55;0.3
3642;4485;0;0.0;0.55;0.55
3643;2312;0;0.9;0.85;0.65
3644;3232;0;0.55;0.1;0.95
3645;2025;0;0.95;0.9;0.35
3646;526;0;0.85;0.75;0.4
3647;4786;0;0.2;0.95;0.95
3648;1673;0;0.0;0.15;0.25
3649;3697;0;0.0;0.0;0.05
3650;4906;0;0.4;0.5;0.55
3651;428;0;0.0;0.55;0.1
3652;2412;0;0.15;0.45;0.75
3653;2559;0;0.5;0.6;0.7
3654;1282;0;0.5;0.7;0.55
3655;4022;0;0.3;0.1;0.55
3656;4892;0;0.7;0.65;0.75
3657;1572;0;0.3;0.55;0.05
3658;3620;0;0.2;0.6;0.55
3659;3612;0;0.9;0.95;0.9
3660;3785;1;0.6;0.9;0.9
3661;114;1;0.0;0.15;0.3
3662;703;0;0.55;0.4;0.85
3663;3833;0;0.4;0.85;0.9
3664;4595;0;0.45;0.0;0.3
3665;2326;0;0.3;0.55;0.4
3666;3425;1;0.3;0.95;0.05
3667;3023;0;0.2;0.4;0.75
3668;99;0;0.8;0.9;0.5
3669;1587;0;0.6;0.95;0.9
3670;3002;0;0.8;0.8;0.1
3671;3216;0;0.85;0.45;0.45
3672;898;0;0.3;0.1;0.15
3673;1101;0;0.0;0.1;0.25
3674;741;0;0.55;0.05;0.25
3675;3508;0;0.2;0.1;0.15
3676;506;0;0.15;0.1;0.2
3677;2091;0;0.55;0.45;0.0
3678;1960;0;0.5;0.85;0.7
3679;276;0;0.15;0.2;0.1
3680;18;0;0.3;0.55;0.1
3681;4675;0;0.0;0.4;0.65
3682;1732;0;0.0;0.05;0.75
3683;2387;0;0.7;0.05;0.4
3684;4816;0;0.55;0.0;0.15
3685;3798;0;0.0;0.7;0.65
3686;4173;0;0.45;0.1;0.75
3687;713;0;0.0;0.6;0.55
3688;1147;0;0.0;0.05;0.3
3689;4965;1;0.5;0.95;0.5
3690;75;0;0.3;0.25;0.05
3691;1450;0;0.7;0.1;0.25
3692;470;0;0.0;0.5;0.05
3693;4609;0;0.5;0.0;0.5
3694;552;0;0.0;0.1;0.35
3695;2562;0;0.0;0.3;0.65
3696;1847;0;0.3;0.4;0.05
3697;1217;0;0.4;0.4;0.7
3698;2819;0;0.0;0.0;0.5
3699;2385;0;0.15;0.25;0.9
3700;2142;0;0.6;0.9;0.9
3701;1261;0;0.2;0.45;0.05
3702;1053;0;0.3;0.0;0.1
3703;2055;0;0.45;0.0;0.85
3704;4063;0;0.55;0.9;0.35
3705;1649;0;0.6;0.2;0.4
3706;3487;0;0.4;0.5;0.2
3707;671;0;0.2;0.1;0.95
3708;1901;0;0.6;0.8;0.2
3709;4618;0;0.9;0.55;0.6
3710;968;0;0.8;0.85;0.75
3711;1058;0;0.4;0.2;0.05
3712;3141;0;0.5;0.35;0.2
3713;4791;0;0.15;0.05;0.95
3714;4095;0;0.0;0.0;0.6
3715;3045;0;0.95;0.6;0.0
3716;896;0;0.95;0.85;0.25
3717;2047;0;0.6;0.9;0.5
3718;3407;0;0.7;0.95;0.0
3719;894;0;0.0;0.2;0.4
3720;2013;0;0.0;0.45;0.05
3721;2903;0;0.2;0.4;0.0
3722;2408;0;0.0;0.75;0.25
3723;3459;0;0.95;0.35;0.55
3724;2772;0;0.0;0.15;0.35
3725;2715;0;0.0;0.45;0.3
3726;635;0;0.7;0.5;0.05
3727;4918;0;0.95;0.2;0.7
3728;3322;0;0.3;0.6;0.15
3729;1192;1;0.0;0.3;0.15
3730;1220;0;0.7;0.25;0.4
3731;2588;1;0.55;0.4;0.9
3732;2512;0;0.85;0.6;0.85
3733;1684;1;0.6;0.75;0.5
3734;717;0;0.95;0.85;0.95
3735;2064;0;0.0;0.0;0.1
3736;1661;1;0.7;0.2;0.05
3737;158;0;0.95;0.85;0.3
3738;3051;0;0.0;0.8;0.05
3739;2464;0;0.3;0.0;0.75
3740;1244;0;0.0;0.15;0.35
3741;857;0;0.3;0.45;0.9
3742;1700;0;0.4;0.2;0.3
3743;1238;0;0.6;0.65;0.9
3744;4455;0;0.0;0.85;0.75
3745;1943;0;0.2;0.2;0.15
3746;3449;0;0.3;0.15;0.2
3747;2145;0;0.45;0.45;0.0
3748;532;0;0.0;0.2;0.05
3749;2945;0;0.2;0.0;0.15
3750;252;0;0.15;0.05;0.85
3751;4261;0;0.5;0.7;0.55
3752;520;0;0.7;0.5;0.0
3753;1846;0;0.0;0.25;0.05
3754;55;0;0.15;0.2;0.5
3755;1783;0;0.8;0.45;0.4
3756;191;0;0.55;0.9;0.45
3757;933;0;0.0;0.15;0.7
3758;759;0;0.3;0.05;0.0
3759;3363;0;0.0;0.1;0.15
3760;2861;0;0.45;0.6;0.7
3761;2061;0;0.0;0.25;0.9
3762;4908;0;0.15;0.35;0.9
3763;3182;1;0.7;0.35;0.1
3764;4787;0;0.8;0.6;0.55
3765;3241;0;0.95;0.6;0.05
3766;4111;0;0.15;0.05;0.0
3767;923;0;0.15;0.4;0.75
3768;1079;0;0.8;0.85;0.65
3769;3114;0;0.2;0.5;0.3
3770;4512;0;0.3;0.1;0.25
3771;3158;0;0.55;0.1;0.2
3772;1725;0;0.95;0.95;0.75
3773;3503;0;0.85;0.0;0.35
3774;902;0;0.55;0.7;0.55
3775;1892;0;0.8;0.85;0.5
3776;3485;0;0.7;0.55;0.1
3777;3781;0;0.95;0.9;0.55
3778;113;0;0.4;0.4;0.8
3779;3776;0;0.6;0.9;0.4
3780;2674;0;0.4;0.2;0.65
3781;767;0;0.7;0.4;0.0
3782;807;0;0.15;0.1;0.1
3783;501;0;0.3;0.65;0.4
3784;1329;0;0.9;0.2;0.95
3785;2609;0;0.7;0.5;0.55
3786;1034;0;0.45;0.9;0.85
3787;4232;0;0.95;0.5;0.45
3788;2202;1;0.2;0.95;0.85
3789;748;0;0.5;0.35;0.6
3790;3713;0;0.3;0.65;0.3
3791;2652;0;0.55;0.0;0.25
3792;4802;0;0.0;0.35;0.8
3793;4769;0;0.15;0.5;0.45
3794;2081;1;0.85;0.8;0.2
3795;4247;0;0.0;0.1;0.05
3796;4384;0;0.0;0.8;0.1
3797;2085;1;0.55;0.35;0.9
3798;954;0;0.45;0.05;0.0
3799;4632;0;0.7;0.45;0.25
3800;316;0;0.0;0.15;0.1
3801;4865;0;0.45;0.4;0.45
3802;3549;0;0.55;0.7;0.85
3803;2845;0;0.5;0.95;0.6
3804;4056;0;0.0;0.55;0.0
3805;4405;0;0.0;0.5;0.3
3806;124;0;0.0;0.15;0.45
3807;4773;0;0.0;0.4;0.5
3808;3817;0;0.0;0.35;0.95
3809;3488;0;0.5;0.25;0.1
3810;1869;0;0.0;0.3;0.25
3811;2809;1;0.0;0.65;0.75
3812;1632;0;0.7;0.6;0.65
3813;2954;0;0.3;0.95;0.6
3814;342;0;0.0;0.4;0.25
3815;2396;1;0.85;0.95;0.8
3816;3288;0;0.2;0.35;0.5
3817;1553;0;0.4;0.15;0.7
3818;4552;0;0.6;0.95;0.9
3819;4602;0;0.45;0.15;0.0
3820;3119;1;0.7;0.85;0.95
3821;1979;0;0.0;0.1;0.1
3822;2424;0;0.0;0.55;0.2
3823;4289;0;0.7;0.25;0.1
3824;3063;0;0.15;0.15;0.25
3825;1214;0;0.0;0.05;0.7
3826;3931;0;0.0;0.15;0.15
3827;908;0;0.5;0.9;0.65
3828;3647;0;0.15;0.55;0.35
3829;2200;0;0.15;0.3;0.6
3830;4547;0;0.55;0.25;0.45
3831;1281;0;0.6;0.8;0.45
3832;4893;0;0.4;0.3;0.15
3833;366;0;0.6;0.6;0.2
3834;4714;0;0.0;0.1;0.65
3835;918;0;0.0;0.3;0.05
3836;3901;0;0.15;0.65;0.75
3837;1346;0;0.2;0.7;0.75
3838;517;0;0.5;0.9;0.0
3839;509;0;0.4;0.2;0.15
3840;709;0;0.15;0.35;0.75
3841;420;0;0.0;0.05;0.2
3842;3387;0;0.0;0.55;0.55
3843;1268;0;0.0;0.35;0.1
3844;1707;0;0.9;0.75;0.15
3845;1835;0;0.15;0.05;0.1
3846;1704;0;0.2;0.05;0.1
3847;3451;1;0.9;0.25;0.7
3848;3704;0;0.8;0.2;0.1
3849;3895;0;0.8;0.55;0.3
3850;307;0;0.55;0.65;0.75
3851;219;0;0.45;0.0;0.65
3852;2213;0;0.85;0.25;0.95
3853;638;0;0.95;0.85;0.45
3854;2912;0;0.7;0.9;0.2
3855;1187;0;0.45;0.35;0.1
3856;417;0;0.7;0.0;0.55
3857;1035;0;0.3;0.3;0.5
3858;4947;0;0.85;0.55;0.35
3859;1530;0;0.7;0.9;0.85
3860;750;1;0.4;0.45;0.95
3861;1808;0;0.0;0.25;0.2
3862;1308;0;0.2;0.1;0.45
3863;2270;0;0.15;0.5;0.25
3864;4770;1;0.95;0.65;0.5
3865;3852;0;0.3;0.2;0.0
3866;3088;0;0.5;0.75;0.15
3867;698;0;0.3;0.0;0.05
3868;926;0;0.3;0.2;0.55
3869;200;0;0.0;0.75;0.5
3870;4798;0;0.0;0.15;0.85
3871;2569;0;0.3;0.6;0.1
3872;4529;0;0.95;0.9;0.75
3873;1629;1;0.45;0.8;0.95
3874;3439;0;0.3;0.15;0.05
3875;4896;0;0.2;0.05;0.55
3876;3888;0;0.0;0.6;0.55
3877;522;0;0.5;0.4;0.15
3878;1907;0;0.9;0.7;0.9
3879;4727;0;0.3;0.0;0.1
3880;4187;1;0.45;0.6;0.3
3881;2006;0;0.4;0.55;0.45
3882;3058;0;0.95;0.9;0.95
3883;481;0;0.5;0.2;0.25
3884;792;1;0.45;0.1;0.45
3885;643;0;0.9;0.55;0.15
3886;3865;0;0.85;0.65;0.85
3887;4433;0;0.2;0.4;0.85
3888;4274;0;0.55;0.05;0.05
3889;4192;0;0.0;0.05;0.55
3890;2317;0;0.0;0.05;0.5
3891;4227;0;0.0;0.95;0.95
3892;3933;0;0.55;0.3;0.0
3893;68;0;0.0;0.2;0.0
3894;3819;0;0.2;0.0;0.35
3895;842;1;0.3;0.15;0.1
3896;105;0;0.45;0.7;0.4
3897;65;0;0.0;0.95;0.1
3898;3078;0;0.55;0.4;0.8
3899;2649;0;0.0;0.6;0.15
3900;1946;0;0.0;0.15;0.3
3901;1336;0;0.0;0.95;0.4
3902;1114;0;0.7;0.1;0.0
3903;35;0;0.45;0.45;0.1
3904;4233;0;0.3;0.15;0.1
3905;1427;0;0.4;0.5;0.6
3906;239;0;0.0;0.5;0.4
3907;754;0;0.0;0.2;0.65
3908;4721;0;0.0;0.65;0.25
3909;2380;0;0.3;0.1;0.15
3910;4903;1;0.2;0.1;0.0
3911;3347;0;0.7;0.7;0.85
3912;663;1;0.6;0.8;0.4
3913;2718;0;0.15;0.15;0.55
3914;2837;0;0.0;0.75;0.5
3915;3468;0;0.3;0.1;0.8
3916;4645;0;0.7;0.05;0.25
3917;351;0;0.55;0.8;0.7
3918;1694;0;0.3;0.0;0.05
3919;1141;0;0.0;0.4;0.45
3920;708;1;0.8;0.95;0.95
3921;4854;0;0.0;0.1;0.15
3922;1922;0;0.3;0.5;0.2
3923;2394;0;0.15;0.1;0.05
3924;3009;0;0.6;0.65;0.15
3925;1413;0;0.7;0.25;0.8
3926;2292;0;0.0;0.65;0.05
3927;2110;0;0.2;0.4;0.0
3928;3087;0;0.0;0.4;0.2
3929;4154;0;0.6;0.45;0.75
3930;4231;0;0.15;0.0;0.6
3931;4138;0;0.9;0.85;0.9
3932;164;0;0.45;0.55;0.8
3933;2869;0;0.45;0.05;0.5
3934;3818;0;0.95;0.8;0.95
3935;4566;0;0.7;0.55;0.9
3936;9;0;0.2;0.1;0.0
3937;2514;0;0.3;0.45;0.5
3938;2355;1;0.85;0.35;0.85
3939;2778;0;0.7;0.1;0.75
3940;2331;0;0.0;0.25;0.6
3941;1971;0;0.3;0.1;0.2
3942;3013;0;0.55;0.1;0.5
3943;1111;0;0.7;0.05;0.05
3944;3543;1;0.55;0.95;0.7
3945;1683;0;0.4;0.9;0.9
3946;3098;0;0.15;0.4;0.3
3947;3561;0;0.5;0.5;0.7
3948;868;0;0.9;0.7;0.75
3949;4498;0;0.0;0.2;0.05
3950;3735;0;0.8;0.9;0.45
3951;4236;1;0.95;0.65;0.7
3952;3579;0;0.0;0.2;0.55
3953;4707;1;0.4;0.25;0.55
3954;2430;1;0.7;0.9;0.25
3955;4665;0;0.15;0.0;0.05
3956;2001;0;0.6;0.7;0.95
3957;4884;0;0.5;0.55;0.85
3958;4862;0;0.3;0.1;0.95
3959;2879;0;0.7;0.8;0.7
3960;1269;0;0.0;0.1;0.3
3961;535;0;0.9;0.5;0.7
3962;804;0;0.0;0.1;0.3
3963;4078;0;0.7;0.2;0.1
3964;809;0;0.0;0.2;0.15
3965;2254;0;0.7;0.55;0.15
3966;2204;0;0.95;0.95;0.95
3967;2929;0;0.4;0.2;0.25
3968;76;1;0.95;0.65;0.3
3969;1564;0;0.0;0.5;0.4
3970;2976;0;0.0;0.0;0.5
3971;2034;0;0.3;0.75;0.65
3972;1834;0;0.0;0.2;0.2
3973;231;0;0.2;0.1;0.55
3974;1480;1;0.3;0.9;0.9
3975;1233;0;0.55;0.45;0.0
3976;4174;1;0.3;0.75;0.6
3977;3376;0;0.0;0.0;0.2
3978;344;0;0.7;0.85;0.3
3979;943;0;0.0;0.4;0.05
3980;484;0;0.85;0.7;0.7
3981;2517;0;0.55;0.5;0.85
3982;543;0;0.5;0.9;0.45
3983;4060;0;0.0;0.1;0.2
3984;1701;0;0.15;0.9;0.3
3985;4266;0;0.2;0.25;0.3
3986;1614;1;0.9;0.7;0.0
3987;1691;0;0.5;0.75;0.05
3988;3599;0;0.55;0.45;0.2
3989;1202;1;0.9;0.55;0.15
3990;4047;0;0.3;0.1;0.9
3991;4409;0;0.2;0.6;0.15
3992;3037;1;0.6;0.8;0.05
3993;3264;0;0.0;0.45;0.7
3994;321;1;0.55;0.75;0.15
3995;2994;0;0.3;0.65;0.3
3996;4425;0;0.95;0.8;0.8
3997;539;1;0.4;0.55;0.25
3998;1096;0;0.0;0.1;0.6
3999;3823;0;0.45;0.0;0.25
4000;978;0;0.7;0.45;0.8
4001;2632;0;0.15;0.15;0.05
4002;1739;0;0.55;0.4;0.5
4003;4050;1;0.85;0.2;0.15
4004;1645;0;0.85;0.95;0.5
4005;2253;0;0.15;0.45;0.45
4006;3986;1;0.6;0.75;0.9
4007;1889;0;0.15;0.55;0.55
4008;2593;1;0.3;0.05;0.25
4009;980;0;0.4;0.55;0.4
4010;825;0;0.4;0.9;0.5
4011;2135;0;0.7;0.35;0.25
4012;2433;0;0.0;0.15;0.15
4013;2059;0;0.45;0.5;0.1
4014;4590;0;0.8;0.25;0.85
4015;1950;1;0.85;0.7;0.4
4016;4957;0;0.45;0.65;0.25
4017;4389;0;0.5;0.25;0.4
4018;3911;0;0.2;0.6;0.45
4019;2676;0;0.0;0.0;0.5
4020;1451;0;0.5;0.8;0.45
4021;59;0;0.0;0.65;0.15
4022;4743;0;0.8;0.9;0.85
4023;4325;0;0.7;0.65;0.05
4024;1210;0;0.55;0.4;0.65
4025;1152;0;0.15;0.05;0.4
4026;996;0;0.0;0.55;0.1
4027;2616;0;0.4;0.35;0.2
4028;2602;0;0.85;0.05;0.25
4029;4839;0;0.2;0.8;0.15
4030;2131;0;0.7;0.45;0.9
4031;873;0;0.15;0.0;0.55
4032;148;0;0.7;0.05;0.9
4033;3602;0;0.0;0.0;0.25
4034;3015;0;0.0;0.1;0.15
4035;1191;0;0.3;0.5;0.2
4036;937;0;0.95;0.25;0.45
4037;2263;0;0.6;0.6;0.0
4038;4915;0;0.7;0.25;0.7
4039;36;1;0.5;0.45;0.95
4040;1779;0;0.45;0.2;0.35
4041;1387;0;0.8;0.4;0.7
4042;3275;0;0.55;0.45;0.5
4043;3285;0;0.0;0.05;0.1
4044;1662;0;0.55;0.95;0.95
4045;1018;0;0.4;0.2;0.95
4046;806;0;0.85;0.3;0.25
4047;4995;0;0.3;0.2;0.55
4048;2554;0;0.7;0.55;0.65
4049;3211;0;0.15;0.0;0.45
4050;2407;0;0.9;0.75;0.6
4051;174;0;0.7;0.95;0.05
4052;4424;0;0.45;0.4;0.65
4053;4956;0;0.7;0.7;0.95
4054;2036;0;0.0;0.6;0.45
4055;1905;0;0.7;0.65;0.1
4056;1108;0;0.45;0.5;0.3
4057;4938;1;0.7;0.45;0.9
4058;1814;1;0.0;0.45;0.0
4059;2895;0;0.0;0.2;0.0
4060;4223;0;0.85;0.95;0.9
4061;3910;1;0.8;0.2;0.2
4062;3636;0;0.2;0.35;0.95
4063;1153;0;0.0;0.15;0.7
4064;4973;0;0.3;0.05;0.25
4065;3091;0;0.0;0.25;0.15
4066;2195;0;0.3;0.75;0.75
4067;4180;0;0.7;0.55;0.25
4068;4838;0;0.3;0.6;0.15
4069;1876;0;0.2;0.4;0.55
4070;4910;0;0.45;0.65;0.4
4071;394;0;0.0;0.0;0.2
4072;852;0;0.85;0.2;0.8
4073;2719;0;0.0;0.05;0.9
4074;3742;1;0.9;0.55;0.4
4075;834;0;0.85;0.2;0.9
4076;3075;0;0.55;0.8;0.2
4077;3311;0;0.0;0.0;0.05
4078;4284;0;0.45;0.55;0.3
4079;910;1;0.8;0.8;0.35
4080;4429;0;0.45;0.1;0.9
4081;1068;0;0.7;0.9;0.7
4082;364;0;0.6;0.85;0.5
4083;757;0;0.55;0.0;0.8
4084;3349;1;0.7;0.85;0.65
4085;72;0;0.85;0.65;0.55
4086;961;0;0.8;0.95;0.0
4087;1723;0;0.95;0.9;0.75
4088;3907;0;0.85;0.7;0.15
4089;4546;0;0.45;0.95;0.95
4090;2491;1;0.5;0.15;0.05
4091;1501;0;0.5;0.75;0.4
4092;2759;1;0.9;0.95;0.2
4093;1356;0;0.0;0.9;0.0
4094;3786;0;0.0;0.4;0.55
4095;4673;0;0.8;0.95;0.9
4096;599;0;0.0;0.15;0.1
4097;4115;0;0.0;0.25;0.9
4098;3924;0;0.0;0.4;0.7
4099;2237;0;0.2;0.05;0.4
4100;4499;0;0.0;0.7;0.6
4101;655;0;0.0;0.2;0.5
4102;731;0;0.0;0.05;0.0
4103;3638;0;0.55;0.8;0.5
4104;142;0;0.0;0.3;0.1
4105;1391;0;0.3;0.05;0.65
4106;4135;0;0.15;0.25;0.75
4107;2497;0;0.3;0.95;0.8
4108;3030;1;0.55;0.8;0.45
4109;1536;0;0.4;0.8;0.7
4110;4017;0;0.3;0.65;0.55
4111;1094;0;0.3;0.7;0.8
4112;2838;0;0.3;0.15;0.25
4113;795;0;0.7;0.2;0.5
4114;304;0;0.0;0.55;0.25
4115;369;0;0.7;0.55;0.05
4116;4400;0;0.2;0.4;0.8
4117;3204;0;0.2;0.0;0.65
4118;2960;0;0.5;0.05;0.3
4119;4423;0;0.2;0.25;0.9
4120;3283;0;0.7;0.75;0.95
4121;456;0;0.15;0.35;0.8
4122;2623;0;0.4;0.6;0.0
4123;2550;0;0.85;0.4;0.3
4124;960;0;0.0;0.25;0.75
4125;1958;0;0.6;0.25;0.95
4126;2447;0;0.15;0.0;0.85
4127;4916;0;0.0;0.2;0.95
4128;2675;0;0.7;0.25;0.35
4129;2551;0;0.0;0.0;0.2
4130;1606;1;0.95;0.85;0.75
4131;993;0;0.55;0.8;0.65
4132;3448;0;0.4;0.1;0.0
4133;3956;0;0.3;0.4;0.95
4134;3794;0;0.0;0.25;0.15
4135;3025;0;0.15;0.45;0.0
4136;1088;0;0.0;0.7;0.25
4137;4960;0;0.3;0.2;0.35
4138;3799;1;0.6;0.85;0.15
4139;2187;0;0.0;0.55;0.75
4140;3069;0;0.85;0.85;0.5
4141;2900;0;0.45;0.8;0.7
4142;893;0;0.2;0.4;0.15
4143;897;0;0.95;0.55;0.3
4144;2304;0;0.3;0.6;0.8
4145;3364;0;0.3;0.0;0.15
4146;3482;0;0.55;0.2;0.05
4147;3170;0;0.0;0.1;0.5
4148;2038;0;0.6;0.65;0.9
4149;1554;0;0.8;0.55;0.9
4150;2518;0;0.2;0.15;0.75
4151;3147;0;0.0;0.05;0.55
4152;1318;0;0.3;0.0;0.0
4153;4676;0;0.15;0.05;0.7
4154;3361;0;0.3;0.4;0.0
4155;3613;1;0.55;0.4;0.5
4156;2483;0;0.5;0.85;0.05
4157;3540;0;0.6;0.65;0.7
4158;1692;0;0.0;0.1;0.0
4159;1516;1;0.4;0.0;0.55
4160;681;0;0.3;0.7;0.05
4161;3617;0;0.3;0.35;0.65
4162;4327;0;0.85;0.3;0.25
4163;1736;0;0.3;0.15;0.4
4164;631;0;0.7;0.85;0.7
4165;1947;0;0.55;0.0;0.8
4166;4554;0;0.2;0.3;0.0
4167;2535;0;0.7;0.9;0.85
4168;192;0;0.3;0.35;0.5
4169;4258;0;0.45;0.95;0.7
4170;1612;1;0.0;0.05;0.45
4171;96;0;0.3;0.35;0.65
4172;3356;0;0.2;0.05;0.55
4173;1084;0;0.4;0.5;0.75
4174;4412;0;0.7;0.2;0.5
4175;3296;0;0.7;0.25;0.2
4176;3340;0;0.5;0.25;0.9
4177;669;0;0.0;0.0;0.05
4178;4868;0;0.0;0.55;0.7
4179;1081;0;0.0;0.75;0.85
4180;3041;0;0.4;0.15;0.0
4181;2149;0;0.4;0.3;0.0
4182;4958;0;0.55;0.15;0.35
4183;4;0;0.3;0.1;0.3
4184;2448;0;0.4;0.9;0.5
4185;3435;0;0.0;0.2;0.85
4186;150;1;0.5;0.9;0.0
4187;1099;0;0.95;0.85;0.75
4188;1961;0;0.7;0.75;0.65
4189;1857;0;0.0;0.3;0.15
4190;1698;0;0.9;0.7;0.05
4191;3603;0;0.9;0.75;0.25
4192;3514;0;0.55;0.55;0.1
4193;64;0;0.2;0.55;0.55
4194;4374;0;0.5;0.0;0.15
4195;1973;0;0.0;0.0;0.0
4196;3585;0;0.15;0.65;0.35
4197;2848;0;0.0;0.7;0.0
4198;579;0;0.7;0.25;0.7
4199;589;0;0.5;0.2;0.7
4200;3384;0;0.0;0.05;0.75
4201;1145;0;0.0;0.6;0.0
4202;2570;1;0.3;0.05;0.2
4203;816;0;0.0;0.25;0.9
4204;4921;0;0.5;0.55;0.0
4205;139;0;0.0;0.25;0.1
4206;1909;0;0.85;0.2;0.55
4207;4747;0;0.7;0.15;0.5
4208;4730;0;0.8;0.85;0.2
4209;4508;0;0.3;0.1;0.35
4210;3267;0;0.4;0.15;0.7
4211;829;0;0.55;0.15;0.2
4212;2881;0;0.7;0.25;0.0
4213;460;0;0.0;0.15;0.05
4214;518;0;0.55;0.95;0.3
4215;1951;0;0.45;0.9;0.35
4216;1487;0;0.45;0.3;0.05
4217;3506;0;0.15;0.2;0.45
4218;3725;0;0.7;0.45;0.95
4219;1773;0;0.4;0.4;0.85
4220;3672;0;0.15;0.15;0.15
4221;93;0;0.5;0.05;0.75
4222;4539;0;0.3;0.3;0.1
4223;1070;0;0.7;0.95;0.7
4224;1135;1;0.9;0.45;0.7
4225;4271;0;0.0;0.1;0.5
4226;1576;0;0.7;0.15;0.1
4227;4148;0;0.55;0.45;0.3
4228;580;0;0.0;0.15;0.95
4229;399;0;0.45;0.2;0.05
4230;1005;0;0.0;0.35;0.55
4231;1728;0;0.8;0.2;0.75
4232;1048;0;0.0;0.2;0.45
4233;2544;0;0.55;0.3;0.2
4234;1663;0;0.3;0.85;0.2
4235;4166;0;0.5;0.65;0.2
4236;1411;0;0.6;0.1;0.9
4237;1696;0;0.45;0.0;0.2
4238;3881;0;0.0;0.45;0.0
4239;1357;0;0.0;0.1;0.7
4240;155;0;0.0;0.3;0.05
4241;1676;1;0.7;0.85;0.45
4242;1659;0;0.15;0.5;0.0
4243;1283;1;0.6;0.35;0.75
4244;2173;0;0.95;0.6;0.05
4245;4356;1;0.95;0.8;0.2
4246;4586;0;0.0;0.1;0.15
4247;1638;1;0.7;0.95;0.65
4248;211;1;0.4;0.25;0.1
4249;467;0;0.0;0.4;0.75
4250;2384;0;0.45;0.85;0.4
4251;4736;0;0.15;0.2;0.75
4252;3113;1;0.4;0.8;0.3
4253;4083;0;0.6;0.75;0.7
4254;4737;0;0.55;0.45;0.0
4255;2946;0;0.2;0.95;0.9
4256;418;0;0.0;0.1;0.5
4257;692;1;0.0;0.0;0.25
4258;864;0;0.0;0.7;0.05
4259;4834;1;0.15;0.25;0.85
4260;4532;0;0.15;0.0;0.1
4261;3253;0;0.9;0.7;0.1
4262;4436;0;0.15;0.35;0.7
4263;1434;0;0.3;0.75;0.25
4264;1227;0;0.3;0.4;0.05
4265;3126;0;0.85;0.8;0.25
4266;4548;0;0.55;0.8;0.4
4267;1398;0;0.5;0.0;0.65
4268;169;0;0.0;0.35;0.4
4269;3879;0;0.0;0.65;0.35
4270;1372;0;0.7;0.45;0.35
4271;3972;0;0.4;0.0;0.15
4272;2765;0;0.0;0.1;0.0
4273;402;0;0.0;0.3;0.2
4274;3148;0;0.0;0.6;0.45
4275;1485;0;0.9;0.9;0.7
4276;2770;0;0.95;0.25;0.85
4277;4002;0;0.2;0.05;0.5
4278;4418;0;0.55;0.95;0.75
4279;1054;0;0.0;0.05;0.15
4280;4822;0;0.0;0.05;0.9
4281;1615;0;0.0;0.8;0.7
4282;2597;0;0.3;0.15;0.15
